time,price,emissions
0,12.56399,1000.0
5,12.56399,1004.0
10,12.56399,989.0
15,12.56399,1002.0
20,12.56399,994.0
25,12.56399,986.0
30,12.56399,1008.0
35,12.56399,1007.0
40,12.56399,1003.0
45,12.56399,1006.0
50,12.56399,1006.0
55,12.56399,1012.0
60,36.55116,1000.0
65,36.55116,999.0
70,36.55116,992.0
75,36.55116,998.0
80,36.55116,1012.0
85,36.55116,1013.0
90,36.55116,1014.0
95,36.55116,1010.0
100,36.55116,1006.0
105,36.55116,1010.0
110,36.55116,1012.0
115,36.55116,1005.0
120,48.55141,1001.0
125,48.55141,1019.0
130,48.55141,1019.0
135,48.55141,1020.0
140,48.55141,1020.0
145,48.55141,1022.0
150,48.55141,1023.0
155,48.55141,1021.0
160,48.55141,1020.0
165,48.55141,1020.0
170,48.55141,1020.0
175,48.55141,1020.0
180,49.14444,1013.0
185,49.14444,1013.0
190,49.14444,1014.0
195,49.14444,1015.0
200,49.14444,1013.0
205,49.14444,1007.0
210,49.14444,1003.0
215,49.14444,1002.0
220,49.14444,1003.0
225,49.14444,995.0
230,49.14444,984.0
235,49.14444,998.0
240,41.47146,1004.0
245,41.47146,999.0
250,41.47146,997.0
255,41.47146,996.0
260,41.47146,995.0
265,41.47146,982.0
270,41.47146,984.0
275,41.47146,984.0
280,41.47146,984.0
285,41.47146,986.0
290,41.47146,984.0
295,41.47146,983.0
300,36.79455,982.0
305,36.79455,982.0
310,36.79455,980.0
315,36.79455,980.0
320,36.79455,968.0
325,36.79455,968.0
330,36.79455,969.0
335,36.79455,968.0
340,36.79455,981.0
345,36.79455,978.0
350,36.79455,979.0
355,36.79455,975.0
360,36.94942,977.0
365,36.94942,985.0
370,36.94942,988.0
375,36.94942,994.0
380,36.94942,1002.0
385,36.94942,1003.0
390,36.94942,996.0
395,36.94942,997.0
400,36.94942,996.0
405,36.94942,996.0
410,36.94942,1005.0
415,36.94942,1005.0
420,32.00799,1001.0
425,32.00799,997.0
430,32.00799,1000.0
435,32.00799,998.0
440,32.00799,998.0
445,32.00799,999.0
450,32.00799,1002.0
455,32.00799,994.0
460,32.00799,997.0
465,32.00799,1001.0
470,32.00799,1002.0
475,32.00799,1002.0
480,31.69892,993.0
485,31.69892,999.0
490,31.69892,1003.0
495,31.69892,1005.0
500,31.69892,1003.0
505,31.69892,1001.0
510,31.69892,1003.0
515,31.69892,1005.0
520,31.69892,1006.0
525,31.69892,1008.0
530,31.69892,1007.0
535,31.69892,1005.0
540,31.51048,973.0
545,31.51048,968.0
550,31.51048,972.0
555,31.51048,972.0
560,31.51048,971.0
565,31.51048,973.0
570,31.51048,972.0
575,31.51048,972.0
580,31.51048,975.0
585,31.51048,975.0
590,31.51048,974.0
595,31.51048,992.0
600,31.63564,984.0
605,31.63564,964.0
610,31.63564,962.0
615,31.63564,959.0
620,31.63564,959.0
625,31.63564,958.0
630,31.63564,959.0
635,31.63564,961.0
640,31.63564,961.0
645,31.63564,959.0
650,31.63564,957.0
655,31.63564,959.0
660,33.05291,982.0
665,33.05291,972.0
670,33.05291,987.0
675,33.05291,981.0
680,33.05291,973.0
685,33.05291,978.0
690,33.05291,970.0
695,33.05291,979.0
700,33.05291,973.0
705,33.05291,972.0
710,33.05291,969.0
715,33.05291,955.0
720,35.86355,952.0
725,35.86355,988.0
730,35.86355,991.0
735,35.86355,990.0
740,35.86355,995.0
745,35.86355,1001.0
750,35.86355,1005.0
755,35.86355,1006.0
