time,price,emissions
0,6.05659,171.0
5,6.05659,411.0
10,6.05659,275.0
15,6.05659,171.0
20,6.05659,170.0
25,6.05659,275.0
30,6.05659,997.0
35,6.05659,979.0
40,6.05659,993.0
45,6.05659,995.0
50,6.05659,999.0
55,6.05659,1001.0
60,34.02412,469.0
65,34.02412,474.0
70,34.02412,487.0
75,34.02412,168.0
80,34.02412,327.0
85,34.02412,999.0
90,34.02412,997.0
95,34.02412,1001.0
100,34.02412,1008.0
105,34.02412,1008.0
110,34.02412,1003.0
115,34.02412,999.0
120,43.26973,996.0
125,43.26973,1012.0
130,43.26973,1016.0
135,43.26973,1015.0
140,43.26973,1017.0
145,43.26973,1015.0
150,43.26973,1010.0
155,43.26973,1006.0
160,43.26973,1015.0
165,43.26973,1014.0
170,43.26973,1014.0
175,43.26973,1015.0
180,44.79536,1010.0
185,44.79536,1011.0
190,44.79536,987.0
195,44.79536,989.0
200,44.79536,988.0
205,44.79536,988.0
210,44.79536,987.0
215,44.79536,988.0
220,44.79536,988.0
225,44.79536,993.0
230,44.79536,994.0
235,44.79536,995.0
240,39.1999,988.0
245,39.1999,982.0
250,39.1999,981.0
255,39.1999,968.0
260,39.1999,968.0
265,39.1999,980.0
270,39.1999,967.0
275,39.1999,982.0
280,39.1999,984.0
285,39.1999,981.0
290,39.1999,985.0
295,39.1999,986.0
300,35.52209,990.0
305,35.52209,971.0
310,35.52209,973.0
315,35.52209,968.0
320,35.52209,983.0
325,35.52209,985.0
330,35.52209,985.0
335,35.52209,987.0
340,35.52209,986.0
345,35.52209,991.0
350,35.52209,997.0
355,35.52209,999.0
360,32.37318,987.0
365,32.37318,996.0
370,32.37318,998.0
375,32.37318,1005.0
380,32.37318,1006.0
385,32.37318,1007.0
390,32.37318,1014.0
395,32.37318,1014.0
400,32.37318,1011.0
405,32.37318,1012.0
410,32.37318,1011.0
415,32.37318,1007.0
420,34.36649,993.0
425,34.36649,991.0
430,34.36649,991.0
435,34.36649,990.0
440,34.36649,998.0
445,34.36649,998.0
450,34.36649,998.0
455,34.36649,993.0
460,34.36649,991.0
465,34.36649,991.0
470,34.36649,995.0
475,34.36649,1001.0
480,32.75199,988.0
485,32.75199,991.0
