time,price,emissions
0,39.53934,1009.0
5,39.53934,1005.0
10,39.53934,999.0
15,39.53934,994.0
20,39.53934,990.0
25,39.53934,999.0
30,39.53934,988.0
35,39.53934,1001.0
40,39.53934,993.0
45,39.53934,989.0
50,39.53934,991.0
55,39.53934,991.0
60,53.60515,994.0
65,53.60515,986.0
70,53.60515,993.0
75,53.60515,997.0
80,53.60515,1000.0
85,53.60515,994.0
90,53.60515,994.0
95,53.60515,996.0
100,53.60515,995.0
105,53.60515,994.0
110,53.60515,993.0
115,53.60515,993.0
120,55.31855,993.0
125,55.31855,994.0
130,55.31855,993.0
135,55.31855,993.0
140,55.31855,993.0
145,55.31855,993.0
150,55.31855,994.0
155,55.31855,998.0
160,55.31855,999.0
165,55.31855,995.0
170,55.31855,998.0
175,55.31855,1000.0
180,52.05157,996.0
185,52.05157,978.0
190,52.05157,984.0
195,52.05157,985.0
200,52.05157,986.0
205,52.05157,986.0
210,52.05157,986.0
215,52.05157,984.0
220,52.05157,979.0
225,52.05157,985.0
230,52.05157,985.0
235,52.05157,980.0
240,51.76969,986.0
245,51.76969,977.0
250,51.76969,974.0
255,51.76969,974.0
260,51.76969,974.0
265,51.76969,974.0
270,51.76969,975.0
275,51.76969,969.0
280,51.76969,967.0
285,51.76969,967.0
290,51.76969,967.0
295,51.76969,966.0
300,51.25157,968.0
305,51.25157,966.0
310,51.25157,965.0
315,51.25157,962.0
320,51.25157,962.0
325,51.25157,966.0
330,51.25157,972.0
335,51.25157,974.0
340,51.25157,974.0
345,51.25157,971.0
350,51.25157,975.0
355,51.25157,977.0
360,46.27828,969.0
365,46.27828,967.0
370,46.27828,966.0
375,46.27828,968.0
380,46.27828,975.0
385,46.27828,976.0
390,46.27828,976.0
395,46.27828,975.0
400,46.27828,978.0
405,46.27828,981.0
410,46.27828,982.0
415,46.27828,980.0
420,45.14842,987.0
425,45.14842,970.0
430,45.14842,969.0
435,45.14842,969.0
440,45.14842,970.0
445,45.14842,971.0
450,45.14842,971.0
455,45.14842,971.0
460,45.14842,970.0
465,45.14842,969.0
470,45.14842,973.0
475,45.14842,974.0
480,45.75418,975.0
485,45.75418,969.0
490,45.75418,967.0
495,45.75418,966.0
500,45.75418,966.0
505,45.75418,965.0
510,45.75418,966.0
515,45.75418,966.0
520,45.75418,966.0
525,45.75418,964.0
530,45.75418,963.0
535,45.75418,963.0
540,44.75891,967.0
545,44.75891,949.0
550,44.75891,949.0
555,44.75891,960.0
560,44.75891,948.0
565,44.75891,960.0
570,44.75891,961.0
575,44.75891,949.0
580,44.75891,948.0
585,44.75891,949.0
590,44.75891,944.0
595,44.75891,961.0
600,42.50798,940.0
605,42.50798,958.0
610,42.50798,956.0
615,42.50798,956.0
620,42.50798,954.0
625,42.50798,957.0
630,42.50798,952.0
635,42.50798,949.0
640,42.50798,949.0
645,42.50798,939.0
650,42.50798,939.0
655,42.50798,939.0
660,44.49103,943.0
665,44.49103,956.0
670,44.49103,956.0
675,44.49103,942.0
680,44.49103,955.0
685,44.49103,940.0
690,44.49103,940.0
695,44.49103,952.0
700,44.49103,941.0
705,44.49103,960.0
710,44.49103,940.0
715,44.49103,954.0
720,45.64892,942.0
725,45.64892,943.0
730,45.64892,964.0
735,45.64892,949.0
740,45.64892,955.0
745,45.64892,963.0
750,45.64892,962.0
755,45.64892,950.0
760,45.64892,950.0
765,45.64892,948.0
770,45.64892,948.0
775,45.64892,949.0
780,49.34233,946.0
785,49.34233,968.0
790,49.34233,953.0
795,49.34233,966.0
800,49.34233,964.0
805,49.34233,953.0
810,49.34233,953.0
815,49.34233,953.0
820,49.34233,965.0
825,49.34233,953.0
830,49.34233,966.0
835,49.34233,970.0
840,56.71149,965.0
845,56.71149,964.0
850,56.71149,971.0
855,56.71149,991.0
860,56.71149,979.0
865,56.71149,981.0
870,56.71149,999.0
875,56.71149,1013.0
880,56.71149,1016.0
885,56.71149,1019.0
890,56.71149,1011.0
895,56.71149,1011.0
900,54.80281,1013.0
905,54.80281,986.0
910,54.80281,943.0
915,54.80281,944.0
920,54.80281,947.0
925,54.80281,958.0
930,54.80281,957.0
935,54.80281,953.0
940,54.80281,960.0
945,54.80281,954.0
950,54.80281,963.0
955,54.80281,954.0
960,46.78744,947.0
965,46.78744,943.0
970,46.78744,946.0
975,46.78744,942.0
980,46.78744,942.0
985,46.78744,943.0
990,46.78744,942.0
995,46.78744,942.0
1000,46.78744,943.0
1005,46.78744,941.0
1010,46.78744,950.0
1015,46.78744,956.0
1020,37.05857,1000.0
1025,37.05857,992.0
1030,37.05857,993.0
1035,37.05857,992.0
1040,37.05857,997.0
1045,37.05857,993.0
1050,37.05857,992.0
1055,37.05857,997.0
1060,37.05857,991.0
1065,37.05857,997.0
1070,37.05857,995.0
1075,37.05857,1000.0
1080,35.42361,991.0
1085,35.42361,1009.0
1090,35.42361,1013.0
1095,35.42361,1013.0
1100,35.42361,1012.0
1105,35.42361,1013.0
1110,35.42361,1021.0
1115,35.42361,1023.0
1120,35.42361,1022.0
1125,35.42361,1023.0
1130,35.42361,1026.0
1135,35.42361,1029.0
1140,32.20484,1032.0
1145,32.20484,1035.0
1150,32.20484,1037.0
1155,32.20484,1037.0
1160,32.20484,1029.0
1165,32.20484,1026.0
1170,32.20484,1026.0
1175,32.20484,1032.0
1180,32.20484,1025.0
1185,32.20484,1032.0
1190,32.20484,1032.0
1195,32.20484,1032.0
1200,29.39747,1010.0
1205,29.39747,999.0
1210,29.39747,994.0
1215,29.39747,994.0
1220,29.39747,1004.0
1225,29.39747,1000.0
1230,29.39747,1001.0
1235,29.39747,1001.0
1240,29.39747,1001.0
1245,29.39747,1002.0
1250,29.39747,1000.0
1255,29.39747,997.0
1260,31.71244,998.0
1265,31.71244,999.0
1270,31.71244,998.0
1275,31.71244,1008.0
1280,31.71244,1005.0
1285,31.71244,1006.0
1290,31.71244,1000.0
1295,31.71244,1004.0
1300,31.71244,999.0
1305,31.71244,999.0
1310,31.71244,998.0
1315,31.71244,1017.0
1320,36.04928,1011.0
1325,36.04928,1008.0
1330,36.04928,1010.0
1335,36.04928,1014.0
1340,36.04928,1019.0
1345,36.04928,1011.0
1350,36.04928,1016.0
1355,36.04928,1006.0
1360,36.04928,1006.0
1365,36.04928,1013.0
1370,36.04928,1017.0
1375,36.04928,1016.0
1380,39.90909,1004.0
1385,39.90909,995.0
1390,39.90909,996.0
1395,39.90909,996.0
1400,39.90909,998.0
1405,39.90909,1011.0
1410,39.90909,1019.0
1415,39.90909,1017.0
1420,39.90909,1016.0
1425,39.90909,1007.0
1430,39.90909,1009.0
1435,39.90909,1007.0
