time,price,emissions
0,51.49495,1022.0
5,51.49495,1022.0
10,51.49495,1018.0
15,51.49495,1007.0
20,51.49495,1006.0
25,51.49495,1004.0
30,51.49495,1004.0
35,51.49495,1008.0
40,51.49495,1004.0
45,51.49495,1005.0
50,51.49495,1007.0
55,51.49495,1006.0
60,64.29199,997.0
65,64.29199,1002.0
70,64.29199,1004.0
75,64.29199,996.0
80,64.29199,996.0
85,64.29199,998.0
90,64.29199,997.0
95,64.29199,997.0
100,64.29199,997.0
105,64.29199,1001.0
110,64.29199,1001.0
115,64.29199,1001.0
120,64.74405,997.0
125,64.74405,999.0
130,64.74405,1000.0
135,64.74405,1000.0
140,64.74405,999.0
145,64.74405,1000.0
150,64.74405,1002.0
155,64.74405,1002.0
160,64.74405,999.0
165,64.74405,999.0
170,64.74405,999.0
175,64.74405,1000.0
180,65.14466,997.0
185,65.14466,988.0
190,65.14466,991.0
195,65.14466,994.0
200,65.14466,993.0
205,65.14466,993.0
210,65.14466,994.0
215,65.14466,994.0
220,65.14466,993.0
225,65.14466,993.0
230,65.14466,990.0
235,65.14466,990.0
240,63.94583,994.0
245,63.94583,985.0
250,63.94583,983.0
255,63.94583,982.0
260,63.94583,982.0
265,63.94583,982.0
270,63.94583,981.0
275,63.94583,982.0
280,63.94583,982.0
285,63.94583,978.0
290,63.94583,982.0
295,63.94583,974.0
300,62.6354,980.0
305,62.6354,971.0
310,62.6354,971.0
315,62.6354,971.0
320,62.6354,971.0
325,62.6354,971.0
330,62.6354,966.0
335,62.6354,963.0
340,62.6354,957.0
345,62.6354,956.0
350,62.6354,957.0
355,62.6354,955.0
360,61.42462,963.0
365,61.42462,967.0
370,61.42462,960.0
375,61.42462,960.0
380,61.42462,961.0
385,61.42462,961.0
390,61.42462,961.0
395,61.42462,963.0
400,61.42462,964.0
405,61.42462,964.0
410,61.42462,963.0
415,61.42462,972.0
420,56.01762,969.0
425,56.01762,963.0
430,56.01762,963.0
435,56.01762,964.0
440,56.01762,960.0
445,56.01762,961.0
450,56.01762,964.0
455,56.01762,965.0
460,56.01762,965.0
465,56.01762,964.0
470,56.01762,963.0
475,56.01762,964.0
480,46.85924,966.0
485,46.85924,969.0
490,46.85924,968.0
495,46.85924,968.0
500,46.85924,968.0
505,46.85924,967.0
510,46.85924,966.0
515,46.85924,966.0
520,46.85924,968.0
525,46.85924,964.0
530,46.85924,965.0
535,46.85924,965.0
540,46.867,960.0
545,46.867,954.0
550,46.867,959.0
555,46.867,962.0
560,46.867,962.0
565,46.867,962.0
570,46.867,965.0
575,46.867,965.0
580,46.867,965.0
585,46.867,963.0
590,46.867,964.0
595,46.867,963.0
600,46.54375,962.0
605,46.54375,961.0
610,46.54375,960.0
615,46.54375,959.0
620,46.54375,959.0
625,46.54375,958.0
630,46.54375,956.0
635,46.54375,956.0
640,46.54375,958.0
645,46.54375,959.0
650,46.54375,958.0
655,46.54375,959.0
660,46.29201,959.0
665,46.29201,962.0
670,46.29201,962.0
675,46.29201,962.0
680,46.29201,962.0
685,46.29201,959.0
690,46.29201,956.0
695,46.29201,957.0
700,46.29201,957.0
705,46.29201,956.0
710,46.29201,957.0
715,46.29201,958.0
720,48.83275,953.0
725,48.83275,960.0
730,48.83275,962.0
735,48.83275,967.0
740,48.83275,965.0
745,48.83275,965.0
750,48.83275,964.0
755,48.83275,963.0
760,48.83275,964.0
765,48.83275,964.0
770,48.83275,965.0
775,48.83275,965.0
780,53.11126,955.0
785,53.11126,967.0
790,53.11126,967.0
795,53.11126,965.0
800,53.11126,964.0
805,53.11126,965.0
810,53.11126,965.0
815,53.11126,965.0
820,53.11126,966.0
825,53.11126,967.0
830,53.11126,971.0
835,53.11126,970.0
840,62.78431,965.0
845,62.78431,974.0
850,62.78431,975.0
855,62.78431,976.0
860,62.78431,975.0
865,62.78431,979.0
870,62.78431,980.0
875,62.78431,982.0
880,62.78431,976.0
885,62.78431,974.0
890,62.78431,975.0
895,62.78431,975.0
900,50.15751,976.0
905,50.15751,975.0
910,50.15751,974.0
915,50.15751,977.0
920,50.15751,990.0
925,50.15751,995.0
930,50.15751,1001.0
935,50.15751,997.0
940,50.15751,996.0
945,50.15751,994.0
950,50.15751,998.0
955,50.15751,1000.0
960,42.1759,1003.0
965,42.1759,1007.0
970,42.1759,1016.0
975,42.1759,1018.0
980,42.1759,1015.0
985,42.1759,1008.0
990,42.1759,1015.0
995,42.1759,1014.0
1000,42.1759,1016.0
1005,42.1759,1016.0
1010,42.1759,1012.0
1015,42.1759,1010.0
1020,14.63318,1005.0
1025,14.63318,1000.0
1030,14.63318,1007.0
1035,14.63318,1008.0
1040,14.63318,1012.0
1045,14.63318,1017.0
1050,14.63318,1021.0
1055,14.63318,1022.0
1060,14.63318,1029.0
1065,14.63318,1031.0
1070,14.63318,1033.0
1075,14.63318,1035.0
1080,11.82525,1035.0
1085,11.82525,1042.0
1090,11.82525,99.0
1095,11.82525,1041.0
1100,11.82525,1035.0
1105,11.82525,99.0
1110,11.82525,1044.0
1115,11.82525,1046.0
1120,11.82525,101.0
1125,11.82525,1050.0
1130,11.82525,100.0
1135,11.82525,100.0
1140,8.81754,1065.0
1145,8.81754,1066.0
1150,8.81754,1071.0
1155,8.81754,1081.0
1160,8.81754,1090.0
1165,8.81754,1082.0
1170,8.81754,1083.0
1175,8.81754,1070.0
1180,8.81754,1070.0
1185,8.81754,105.0
1190,8.81754,106.0
1195,8.81754,105.0
1200,7.83267,106.0
1205,7.83267,108.0
1210,7.83267,108.0
1215,7.83267,1079.0
1220,7.83267,1088.0
1225,7.83267,1088.0
1230,7.83267,1100.0
1235,7.83267,1096.0
1240,7.83267,1096.0
1245,7.83267,1096.0
1250,7.83267,1093.0
1255,7.83267,1083.0
1260,8.9645,1083.0
1265,8.9645,1080.0
1270,8.9645,116.0
1275,8.9645,116.0
1280,8.9645,117.0
1285,8.9645,117.0
1290,8.9645,116.0
1295,8.9645,116.0
1300,8.9645,116.0
1305,8.9645,118.0
1310,8.9645,118.0
1315,8.9645,117.0
1320,9.86417,117.0
1325,9.86417,118.0
1330,9.86417,118.0
1335,9.86417,119.0
1340,9.86417,119.0
1345,9.86417,1103.0
1350,9.86417,1096.0
1355,9.86417,1096.0
1360,9.86417,1064.0
1365,9.86417,1067.0
1370,9.86417,1074.0
1375,9.86417,115.0
1380,19.6376,118.0
