time,price,emissions
0,52.54211,1006.0
5,52.54211,993.0
10,52.54211,984.0
15,52.54211,978.0
20,52.54211,976.0
25,52.54211,974.0
30,52.54211,977.0
35,52.54211,985.0
40,52.54211,983.0
45,52.54211,986.0
50,52.54211,987.0
55,52.54211,985.0
60,59.65955,974.0
65,59.65955,995.0
70,59.65955,996.0
75,59.65955,1000.0
80,59.65955,1000.0
85,59.65955,997.0
90,59.65955,998.0
95,59.65955,998.0
100,59.65955,997.0
105,59.65955,993.0
110,59.65955,993.0
115,59.65955,993.0
120,60.0533,992.0
125,60.0533,997.0
130,60.0533,992.0
135,60.0533,994.0
140,60.0533,1001.0
145,60.0533,998.0
150,60.0533,998.0
155,60.0533,1000.0
160,60.0533,1003.0
165,60.0533,998.0
170,60.0533,1000.0
175,60.0533,998.0
180,59.56632,992.0
185,59.56632,972.0
190,59.56632,973.0
195,59.56632,978.0
200,59.56632,978.0
205,59.56632,979.0
210,59.56632,975.0
215,59.56632,977.0
220,59.56632,977.0
225,59.56632,982.0
230,59.56632,982.0
235,59.56632,982.0
240,60.03034,973.0
245,60.03034,968.0
250,60.03034,966.0
255,60.03034,966.0
260,60.03034,966.0
265,60.03034,966.0
270,60.03034,966.0
275,60.03034,966.0
280,60.03034,966.0
285,60.03034,966.0
290,60.03034,966.0
295,60.03034,965.0
300,58.74038,970.0
305,58.74038,970.0
310,58.74038,969.0
315,58.74038,969.0
320,58.74038,969.0
325,58.74038,973.0
330,58.74038,973.0
335,58.74038,973.0
340,58.74038,967.0
345,58.74038,963.0
350,58.74038,963.0
355,58.74038,963.0
360,58.1979,965.0
365,58.1979,966.0
370,58.1979,965.0
375,58.1979,966.0
380,58.1979,966.0
385,58.1979,966.0
390,58.1979,966.0
395,58.1979,968.0
400,58.1979,968.0
405,58.1979,967.0
410,58.1979,969.0
415,58.1979,969.0
420,49.24103,967.0
425,49.24103,962.0
430,49.24103,961.0
435,49.24103,965.0
440,49.24103,965.0
445,49.24103,964.0
450,49.24103,964.0
455,49.24103,964.0
460,49.24103,967.0
465,49.24103,965.0
470,49.24103,966.0
475,49.24103,971.0
480,50.74092,973.0
485,50.74092,973.0
490,50.74092,972.0
495,50.74092,972.0
500,50.74092,971.0
505,50.74092,970.0
510,50.74092,970.0
515,50.74092,971.0
520,50.74092,970.0
525,50.74092,970.0
530,50.74092,970.0
535,50.74092,968.0
540,49.5451,957.0
545,49.5451,957.0
550,49.5451,954.0
555,49.5451,954.0
560,49.5451,957.0
565,49.5451,957.0
570,49.5451,956.0
575,49.5451,954.0
580,49.5451,950.0
585,49.5451,948.0
590,49.5451,948.0
595,49.5451,946.0
600,48.86335,948.0
605,48.86335,964.0
610,48.86335,964.0
615,48.86335,965.0
620,48.86335,965.0
625,48.86335,965.0
630,48.86335,964.0
635,48.86335,964.0
640,48.86335,964.0
645,48.86335,964.0
650,48.86335,964.0
655,48.86335,964.0
660,48.26575,962.0
665,48.26575,967.0
670,48.26575,964.0
675,48.26575,964.0
680,48.26575,967.0
685,48.26575,967.0
690,48.26575,968.0
695,48.26575,969.0
700,48.26575,969.0
705,48.26575,968.0
710,48.26575,968.0
715,48.26575,968.0
720,48.82086,966.0
725,48.82086,971.0
730,48.82086,971.0
735,48.82086,971.0
740,48.82086,971.0
745,48.82086,971.0
750,48.82086,971.0
755,48.82086,972.0
760,48.82086,972.0
765,48.82086,972.0
770,48.82086,973.0
775,48.82086,972.0
780,51.09667,964.0
785,51.09667,972.0
790,51.09667,972.0
795,51.09667,975.0
800,51.09667,976.0
805,51.09667,975.0
