time,price,emissions
0,40.0,0.0
5,40.13937282229965,0.0
10,40.278745644599304,0.0
15,40.41811846689895,0.0
20,40.55749128919861,0.0
25,40.69686411149826,0.0
30,40.836236933797906,0.0
35,40.97560975609756,0.0
40,41.11498257839721,0.0
45,41.254355400696866,0.0
50,41.393728222996515,0.0
55,41.53310104529616,0.0
60,41.67247386759582,0.0
65,41.81184668989547,0.0
70,41.951219512195124,0.0
75,42.09059233449477,0.0
80,42.22996515679443,0.0
85,42.36933797909408,0.0
90,42.508710801393725,0.0
95,42.64808362369338,0.0
100,42.78745644599303,0.0
105,42.926829268292686,0.0
110,43.066202090592334,0.0
115,43.20557491289198,0.0
120,43.34494773519164,0.0
125,43.48432055749129,0.0
130,43.62369337979094,0.0
135,43.76306620209059,0.0
140,43.90243902439025,0.0
145,44.041811846689896,0.0
150,44.181184668989545,0.0
155,44.3205574912892,0.0
160,44.45993031358885,0.0
165,44.599303135888505,0.0
170,44.73867595818815,0.0
175,44.8780487804878,0.0
180,45.01742160278746,0.0
185,45.15679442508711,0.0
190,45.29616724738676,0.0
195,45.43554006968641,0.0
200,45.57491289198606,0.0
205,45.714285714285715,0.0
210,45.853658536585364,0.0
215,45.99303135888502,0.0
220,46.13240418118467,0.0
225,46.27177700348432,0.0
230,46.41114982578397,0.0
235,46.55052264808362,0.0
240,46.68989547038328,0.0
245,46.829268292682926,0.0
250,46.968641114982574,0.0
255,47.10801393728223,0.0
260,47.24738675958188,0.0
265,47.386759581881535,0.0
270,47.52613240418118,0.0
275,47.66550522648083,0.0
280,47.80487804878049,0.0
285,47.944250871080136,0.0
290,48.08362369337979,0.0
295,48.22299651567944,0.0
300,48.36236933797909,0.0
305,48.501742160278745,0.0
310,48.6411149825784,0.0
315,48.78048780487805,0.0
320,48.9198606271777,0.0
325,49.059233449477354,0.0
330,49.198606271777,0.0
335,49.33797909407666,0.0
340,49.47735191637631,0.0
345,49.616724738675956,0.0
350,49.75609756097561,0.0
355,49.89547038327526,0.0
360,50.034843205574916,0.0
365,50.174216027874564,0.0
370,50.31358885017421,0.0
375,50.45296167247387,0.0
380,50.59233449477352,0.0
385,50.73170731707317,0.0
390,50.87108013937282,0.0
395,51.01045296167247,0.0
400,51.149825783972126,0.0
405,51.289198606271775,0.0
410,51.42857142857143,0.0
415,51.56794425087108,0.0
420,51.70731707317073,0.0
425,51.846689895470384,0.0
430,51.98606271777003,0.0
435,52.12543554006969,0.0
440,52.26480836236934,0.0
445,52.404181184668985,0.0
450,52.54355400696864,0.0
455,52.68292682926829,0.0
460,52.822299651567945,0.0
465,52.961672473867594,0.0
470,53.10104529616724,0.0
475,53.2404181184669,0.0
480,53.379790940766554,0.0
485,53.5191637630662,0.0
490,53.65853658536585,0.0
495,53.7979094076655,0.0
500,53.937282229965156,0.0
505,54.07665505226481,0.0
510,54.21602787456446,0.0
515,54.35540069686411,0.0
520,54.494773519163765,0.0
525,54.63414634146341,0.0
530,54.77351916376307,0.0
535,54.91289198606272,0.0
540,55.05226480836237,0.0
545,55.19163763066202,0.0
550,55.33101045296167,0.0
555,55.47038327526133,0.0
560,55.609756097560975,0.0
565,55.749128919860624,0.0
570,55.88850174216028,0.0
575,56.02787456445993,0.0
580,56.167247386759584,0.0
585,56.30662020905923,0.0
590,56.44599303135888,0.0
595,56.58536585365854,0.0
600,56.724738675958186,0.0
605,56.86411149825784,0.0
610,57.00348432055749,0.0
615,57.14285714285714,0.0
620,57.282229965156795,0.0
625,57.42160278745645,0.0
630,57.5609756097561,0.0
635,57.70034843205575,0.0
640,57.839721254355396,0.0
645,57.97909407665505,0.0
650,58.11846689895471,0.0
655,58.257839721254356,0.0
660,58.397212543554005,0.0
665,58.536585365853654,0.0
670,58.67595818815331,0.0
675,58.815331010452965,0.0
680,58.954703832752614,0.0
